season,kpin,subzone,variety,pack_week,reading_date,dm_pct,mts_threshold,mts_pass,tzg_score,tzg_grade,sample_size,psa_penalty_applied,grower_effect
2022/23,100037,Te Puke,SunGold,23,2023-06-05,17.01,16.1,True,0.201,C,90,False,0.103
2022/23,100037,Te Puke,SunGold,24,2023-06-12,15.67,16.1,False,0.0,F,90,False,0.103
2022/23,100037,Te Puke,SunGold,25,2023-06-19,14.72,16.1,False,0.0,F,90,False,0.103
2022/23,100037,Te Puke,SunGold,26,2023-06-26,16.41,16.1,True,0.068,D,90,False,0.103
2022/23,100038,Te Puke,SunGold,11,2023-03-13,17.54,16.1,True,0.318,C,90,False,0.465
2022/23,100038,Te Puke,SunGold,12,2023-03-20,16.74,16.1,True,0.141,D,90,False,0.465
2022/23,100038,Te Puke,SunGold,13,2023-03-27,17.46,16.1,True,0.3,C,90,False,0.465
2022/23,100038,Te Puke,SunGold,14,2023-04-03,16.3,16.1,True,0.044,D,90,False,0.465
2022/23,100038,Te Puke,SunGold,15,2023-04-10,17.21,16.1,True,0.245,C,90,False,0.465
2022/23,100038,Te Puke,SunGold,16,2023-04-17,17.1,16.1,True,0.221,C,90,False,0.465
2022/23,100038,Te Puke,SunGold,17,2023-04-24,16.69,16.1,True,0.13,D,90,False,0.465
2022/23,100038,Te Puke,SunGold,18,2023-05-01,16.74,16.1,True,0.141,D,90,False,0.465
2022/23,100038,Te Puke,SunGold,19,2023-05-08,16.35,16.1,True,0.055,D,90,False,0.465
2022/23,100038,Te Puke,SunGold,20,2023-05-15,17.34,16.1,True,0.273,C,90,False,0.465
2022/23,100038,Te Puke,SunGold,21,2023-05-22,17.93,16.1,True,0.404,B,90,False,0.465
2022/23,100038,Te Puke,SunGold,22,2023-05-29,16.51,16.1,True,0.09,D,90,False,0.465
2022/23,100038,Te Puke,SunGold,23,2023-06-05,17.07,16.1,True,0.214,C,90,False,0.465
2022/23,100038,Te Puke,SunGold,24,2023-06-12,16.51,16.1,True,0.09,D,90,False,0.465
2022/23,100038,Te Puke,SunGold,25,2023-06-19,15.93,16.1,False,0.0,F,90,False,0.465
2022/23,100038,Te Puke,SunGold,26,2023-06-26,16.89,16.1,True,0.174,D,90,False,0.465
2022/23,100039,Te Puke,Green,11,2023-03-13,16.68,15.5,True,0.262,C,90,False,0.117
2022/23,100039,Te Puke,Green,12,2023-03-20,17.86,15.5,True,0.524,B,90,False,0.117
2022/23,100039,Te Puke,Green,13,2023-03-27,16.56,15.5,True,0.236,C,90,False,0.117
2022/23,100039,Te Puke,Green,14,2023-04-03,17.77,15.5,True,0.504,B,90,False,0.117
2022/23,100039,Te Puke,Green,15,2023-04-10,17.12,15.5,True,0.36,C,90,False,0.117
2022/23,100039,Te Puke,Green,16,2023-04-17,16.6,15.5,True,0.244,C,90,False,0.117
2022/23,100039,Te Puke,Green,17,2023-04-24,17.18,15.5,True,0.373,C,90,False,0.117
2022/23,100039,Te Puke,Green,18,2023-05-01,16.89,15.5,True,0.309,C,90,False,0.117
2022/23,100039,Te Puke,Green,19,2023-05-08,16.88,15.5,True,0.307,C,90,False,0.117
2022/23,100039,Te Puke,Green,20,2023-05-15,17.2,15.5,True,0.378,C,90,False,0.117
2022/23,100039,Te Puke,Green,21,2023-05-22,16.38,15.5,True,0.196,D,90,False,0.117
2022/23,100039,Te Puke,Green,22,2023-05-29,16.0,15.5,True,0.111,D,90,False,0.117
2022/23,100039,Te Puke,Green,23,2023-06-05,16.32,15.5,True,0.182,D,90,False,0.117
2022/23,100039,Te Puke,Green,24,2023-06-12,16.75,15.5,True,0.278,C,90,False,0.117
2022/23,100039,Te Puke,Green,25,2023-06-19,16.85,15.5,True,0.3,C,90,False,0.117
2022/23,100039,Te Puke,Green,26,2023-06-26,15.77,15.5,True,0.06,D,90,False,0.117
2022/23,100040,Te Puke,SunGold,11,2023-03-13,17.1,16.1,True,0.221,C,90,False,0.164
2022/23,100040,Te Puke,SunGold,12,2023-03-20,17.01,16.1,True,0.201,C,90,False,0.164
2022/23,100040,Te Puke,SunGold,13,2023-03-27,16.83,16.1,True,0.161,D,90,False,0.164
2022/23,100040,Te Puke,SunGold,14,2023-04-03,17.47,16.1,True,0.302,C,90,False,0.164
2022/23,100040,Te Puke,SunGold,15,2023-04-10,17.38,16.1,True,0.282,C,90,False,0.164
2022/23,100040,Te Puke,SunGold,16,2023-04-17,16.33,16.1,True,0.051,D,90,False,0.164
2022/23,100040,Te Puke,SunGold,17,2023-04-24,17.58,16.1,True,0.326,C,90,False,0.164
2022/23,100040,Te Puke,SunGold,18,2023-05-01,16.82,16.1,True,0.159,D,90,False,0.164
2022/23,100040,Te Puke,SunGold,19,2023-05-08,16.04,16.1,False,0.0,F,90,False,0.164
2022/23,100040,Te Puke,SunGold,20,2023-05-15,17.12,16.1,True,0.225,C,90,False,0.164
2022/23,100040,Te Puke,SunGold,21,2023-05-22,16.41,16.1,True,0.068,D,90,False,0.164
2022/23,100040,Te Puke,SunGold,22,2023-05-29,16.13,16.1,True,0.007,D,90,False,0.164
2022/23,100040,Te Puke,SunGold,23,2023-06-05,15.11,16.1,False,0.0,F,90,False,0.164
2022/23,100040,Te Puke,SunGold,24,2023-06-12,16.97,16.1,True,0.192,D,90,False,0.164
2022/23,100040,Te Puke,SunGold,25,2023-06-19,15.59,16.1,False,0.0,F,90,False,0.164
2022/23,100040,Te Puke,SunGold,26,2023-06-26,16.28,16.1,True,0.04,D,90,False,0.164
2022/23,100041,Te Puke,SunGold,11,2023-03-13,18.24,16.1,True,0.472,B,90,False,0.678
2022/23,100041,Te Puke,SunGold,12,2023-03-20,17.82,16.1,True,0.379,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,13,2023-03-27,17.65,16.1,True,0.342,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,14,2023-04-03,17.17,16.1,True,0.236,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,15,2023-04-10,17.85,16.1,True,0.386,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,16,2023-04-17,17.41,16.1,True,0.289,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,17,2023-04-24,17.58,16.1,True,0.326,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,18,2023-05-01,16.97,16.1,True,0.192,D,90,False,0.678
2022/23,100041,Te Puke,SunGold,19,2023-05-08,18.01,16.1,True,0.421,B,90,False,0.678
2022/23,100041,Te Puke,SunGold,20,2023-05-15,17.39,16.1,True,0.284,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,21,2023-05-22,17.0,16.1,True,0.198,D,90,False,0.678
2022/23,100041,Te Puke,SunGold,22,2023-05-29,16.58,16.1,True,0.106,D,90,False,0.678
2022/23,100041,Te Puke,SunGold,23,2023-06-05,16.54,16.1,True,0.097,D,90,False,0.678
2022/23,100041,Te Puke,SunGold,24,2023-06-12,16.8,16.1,True,0.154,D,90,False,0.678
2022/23,100041,Te Puke,SunGold,25,2023-06-19,17.15,16.1,True,0.232,C,90,False,0.678
2022/23,100041,Te Puke,SunGold,26,2023-06-26,16.89,16.1,True,0.174,D,90,False,0.678
2022/23,100042,Te Puke,SunGold,11,2023-03-13,17.07,16.1,True,0.214,C,90,False,-0.053
2022/23,100042,Te Puke,SunGold,12,2023-03-20,16.88,16.1,True,0.172,D,90,False,-0.053
2022/23,100042,Te Puke,SunGold,13,2023-03-27,17.14,16.1,True,0.229,C,90,False,-0.053
2022/23,100042,Te Puke,SunGold,14,2023-04-03,15.52,16.1,False,0.0,F,90,False,-0.053
2022/23,100042,Te Puke,SunGold,15,2023-04-10,17.74,16.1,True,0.362,C,90,False,-0.053
2022/23,100042,Te Puke,SunGold,16,2023-04-17,16.87,16.1,True,0.17,D,90,False,-0.053
2022/23,100042,Te Puke,SunGold,17,2023-04-24,16.51,16.1,True,0.09,D,90,False,-0.053
2022/23,100042,Te Puke,SunGold,18,2023-05-01,15.97,16.1,False,0.0,F,90,False,-0.053
2022/23,100042,Te Puke,SunGold,19,2023-05-08,15.65,16.1,False,0.0,F,90,False,-0.053
2022/23,100042,Te Puke,SunGold,20,2023-05-15,16.47,16.1,True,0.082,D,90,False,-0.053
2022/23,100042,Te Puke,SunGold,21,2023-05-22,17.47,16.1,True,0.302,C,90,False,-0.053
2022/23,100042,Te Puke,SunGold,22,2023-05-29,16.25,16.1,True,0.033,D,90,False,-0.053
2022/23,100042,Te Puke,SunGold,23,2023-06-05,16.35,16.1,True,0.055,D,90,False,-0.053
2022/23,100042,Te Puke,SunGold,24,2023-06-12,15.65,16.1,False,0.0,F,90,False,-0.053
2022/23,100042,Te Puke,SunGold,25,2023-06-19,16.83,16.1,True,0.161,D,90,False,-0.053
2022/23,100042,Te Puke,SunGold,26,2023-06-26,15.96,16.1,False,0.0,F,90,False,-0.053
2022/23,100043,Te Puke,SunGold,11,2023-03-13,15.85,16.1,False,0.0,F,90,False,-0.199
2022/23,100043,Te Puke,SunGold,12,2023-03-20,16.07,16.1,False,0.0,F,90,False,-0.199
2022/23,100043,Te Puke,SunGold,13,2023-03-27,17.05,16.1,True,0.209,C,90,False,-0.199
2022/23,100043,Te Puke,SunGold,14,2023-04-03,17.12,16.1,True,0.225,C,90,False,-0.199
2022/23,100043,Te Puke,SunGold,15,2023-04-10,17.31,16.1,True,0.267,C,90,False,-0.199
2022/23,100043,Te Puke,SunGold,16,2023-04-17,16.6,16.1,True,0.11,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,17,2023-04-24,16.36,16.1,True,0.057,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,18,2023-05-01,16.49,16.1,True,0.086,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,19,2023-05-08,16.99,16.1,True,0.196,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,20,2023-05-15,16.52,16.1,True,0.093,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,21,2023-05-22,17.0,16.1,True,0.198,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,22,2023-05-29,15.41,16.1,False,0.0,F,90,False,-0.199
2022/23,100043,Te Puke,SunGold,23,2023-06-05,16.35,16.1,True,0.055,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,24,2023-06-12,16.39,16.1,True,0.064,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,25,2023-06-19,16.28,16.1,True,0.04,D,90,False,-0.199
2022/23,100043,Te Puke,SunGold,26,2023-06-26,15.72,16.1,False,0.0,F,90,False,-0.199
2022/23,100044,Te Puke,SunGold,11,2023-03-13,17.43,16.1,True,0.293,C,90,False,0.107
2022/23,100044,Te Puke,SunGold,12,2023-03-20,17.5,16.1,True,0.309,C,90,False,0.107
2022/23,100044,Te Puke,SunGold,13,2023-03-27,18.29,16.1,True,0.483,B,90,False,0.107
2022/23,100044,Te Puke,SunGold,14,2023-04-03,17.43,16.1,True,0.293,C,90,False,0.107
2022/23,100044,Te Puke,SunGold,15,2023-04-10,17.7,16.1,True,0.353,C,90,False,0.107
2022/23,100044,Te Puke,SunGold,16,2023-04-17,17.73,16.1,True,0.359,C,90,False,0.107
2022/23,100044,Te Puke,SunGold,17,2023-04-24,16.89,16.1,True,0.174,D,90,False,0.107
2022/23,100044,Te Puke,SunGold,18,2023-05-01,15.93,16.1,False,0.0,F,90,False,0.107
2022/23,100044,Te Puke,SunGold,19,2023-05-08,16.35,16.1,True,0.055,D,90,False,0.107
2022/23,100044,Te Puke,SunGold,20,2023-05-15,16.94,16.1,True,0.185,D,90,False,0.107
2022/23,100044,Te Puke,SunGold,21,2023-05-22,17.4,16.1,True,0.287,C,90,False,0.107
2022/23,100044,Te Puke,SunGold,22,2023-05-29,16.62,16.1,True,0.115,D,90,False,0.107
2022/23,100044,Te Puke,SunGold,23,2023-06-05,15.38,16.1,False,0.0,F,90,False,0.107
2022/23,100044,Te Puke,SunGold,24,2023-06-12,16.58,16.1,True,0.106,D,90,False,0.107
2022/23,100044,Te Puke,SunGold,25,2023-06-19,15.87,16.1,False,0.0,F,90,False,0.107
2022/23,100044,Te Puke,SunGold,26,2023-06-26,16.02,16.1,False,0.0,F,90,False,0.107
2022/23,100045,Te Puke,SunGold,11,2023-03-13,16.83,16.1,True,0.161,D,90,False,0.11
2022/23,100045,Te Puke,SunGold,12,2023-03-20,17.05,16.1,True,0.209,C,90,False,0.11
2022/23,100045,Te Puke,SunGold,13,2023-03-27,16.77,16.1,True,0.148,D,90,False,0.11
2022/23,100045,Te Puke,SunGold,14,2023-04-03,17.81,16.1,True,0.377,C,90,False,0.11
2022/23,100045,Te Puke,SunGold,15,2023-04-10,16.79,16.1,True,0.152,D,90,False,0.11
2022/23,100045,Te Puke,SunGold,16,2023-04-17,16.45,16.1,True,0.077,D,90,False,0.11
2022/23,100045,Te Puke,SunGold,17,2023-04-24,16.28,16.1,True,0.04,D,90,False,0.11
2022/23,100045,Te Puke,SunGold,18,2023-05-01,17.12,16.1,True,0.225,C,90,False,0.11
2022/23,100045,Te Puke,SunGold,19,2023-05-08,17.14,16.1,True,0.229,C,90,False,0.11
2022/23,100045,Te Puke,SunGold,20,2023-05-15,15.88,16.1,False,0.0,F,90,False,0.11
2022/23,100045,Te Puke,SunGold,21,2023-05-22,17.21,16.1,True,0.245,C,90,False,0.11
2022/23,100045,Te Puke,SunGold,22,2023-05-29,16.78,16.1,True,0.15,D,90,False,0.11
2022/23,100045,Te Puke,SunGold,23,2023-06-05,15.78,16.1,False,0.0,F,90,False,0.11
2022/23,100045,Te Puke,SunGold,24,2023-06-12,16.0,16.1,False,0.0,F,90,False,0.11
2022/23,100045,Te Puke,SunGold,25,2023-06-19,16.45,16.1,True,0.077,D,90,False,0.11
2022/23,100045,Te Puke,SunGold,26,2023-06-26,15.95,16.1,False,0.0,F,90,False,0.11
2022/23,100046,Te Puke,Green,11,2023-03-13,16.09,15.5,True,0.131,D,90,False,-0.132
2022/23,100046,Te Puke,Green,12,2023-03-20,16.01,15.5,True,0.113,D,90,False,-0.132
2022/23,100046,Te Puke,Green,13,2023-03-27,16.42,15.5,True,0.204,C,90,False,-0.132
2022/23,100046,Te Puke,Green,14,2023-04-03,15.93,15.5,True,0.096,D,90,False,-0.132
2022/23,100046,Te Puke,Green,15,2023-04-10,16.79,15.5,True,0.287,C,90,False,-0.132
2022/23,100046,Te Puke,Green,16,2023-04-17,17.24,15.5,True,0.387,C,90,False,-0.132
2022/23,100046,Te Puke,Green,17,2023-04-24,16.51,15.5,True,0.224,C,90,False,-0.132
2022/23,100046,Te Puke,Green,18,2023-05-01,16.21,15.5,True,0.158,D,90,False,-0.132
2022/23,100046,Te Puke,Green,19,2023-05-08,16.26,15.5,True,0.169,D,90,False,-0.132
2022/23,100046,Te Puke,Green,20,2023-05-15,17.38,15.5,True,0.418,B,90,False,-0.132
2022/23,100046,Te Puke,Green,21,2023-05-22,15.15,15.5,False,0.0,F,90,False,-0.132
2022/23,100046,Te Puke,Green,22,2023-05-29,15.93,15.5,True,0.096,D,90,False,-0.132
2022/23,100046,Te Puke,Green,23,2023-06-05,15.03,15.5,False,0.0,F,90,False,-0.132
2022/23,100046,Te Puke,Green,24,2023-06-12,15.85,15.5,True,0.078,D,90,False,-0.132
2022/23,100046,Te Puke,Green,25,2023-06-19,16.06,15.5,True,0.124,D,90,False,-0.132
2022/23,100046,Te Puke,Green,26,2023-06-26,16.05,15.5,True,0.122,D,90,False,-0.132
2022/23,100047,Te Puke,SunGold,11,2023-03-13,16.92,16.1,True,0.181,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,12,2023-03-20,16.91,16.1,True,0.179,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,13,2023-03-27,17.03,16.1,True,0.205,C,90,False,-0.258
2022/23,100047,Te Puke,SunGold,14,2023-04-03,16.31,16.1,True,0.046,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,15,2023-04-10,16.94,16.1,True,0.185,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,16,2023-04-17,17.55,16.1,True,0.32,C,90,False,-0.258
2022/23,100047,Te Puke,SunGold,17,2023-04-24,16.53,16.1,True,0.095,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,18,2023-05-01,16.64,16.1,True,0.119,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,19,2023-05-08,16.6,16.1,True,0.11,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,20,2023-05-15,15.7,16.1,False,0.0,F,90,False,-0.258
2022/23,100047,Te Puke,SunGold,21,2023-05-22,15.41,16.1,False,0.0,F,90,False,-0.258
2022/23,100047,Te Puke,SunGold,22,2023-05-29,15.86,16.1,False,0.0,F,90,False,-0.258
2022/23,100047,Te Puke,SunGold,23,2023-06-05,16.78,16.1,True,0.15,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,24,2023-06-12,16.36,16.1,True,0.057,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,25,2023-06-19,16.38,16.1,True,0.062,D,90,False,-0.258
2022/23,100047,Te Puke,SunGold,26,2023-06-26,15.51,16.1,False,0.0,F,90,False,-0.258
2022/23,100048,Te Puke,SunGold,11,2023-03-13,17.78,16.1,True,0.37,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,12,2023-03-20,17.56,16.1,True,0.322,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,13,2023-03-27,17.23,16.1,True,0.249,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,14,2023-04-03,17.52,16.1,True,0.313,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,15,2023-04-10,17.92,16.1,True,0.401,B,90,False,0.577
2022/23,100048,Te Puke,SunGold,16,2023-04-17,15.36,16.1,False,0.0,F,90,False,0.577
2022/23,100048,Te Puke,SunGold,17,2023-04-24,16.06,16.1,False,0.0,F,90,False,0.577
2022/23,100048,Te Puke,SunGold,18,2023-05-01,17.91,16.1,True,0.399,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,19,2023-05-08,17.59,16.1,True,0.329,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,20,2023-05-15,16.43,16.1,True,0.073,D,90,False,0.577
2022/23,100048,Te Puke,SunGold,21,2023-05-22,16.05,16.1,False,0.0,F,90,False,0.577
2022/23,100048,Te Puke,SunGold,22,2023-05-29,17.07,16.1,True,0.214,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,23,2023-06-05,17.03,16.1,True,0.205,C,90,False,0.577
2022/23,100048,Te Puke,SunGold,24,2023-06-12,17.0,16.1,True,0.198,D,90,False,0.577
2022/23,100048,Te Puke,SunGold,25,2023-06-19,15.93,16.1,False,0.0,F,90,False,0.577
2022/23,100048,Te Puke,SunGold,26,2023-06-26,17.66,16.1,True,0.344,C,90,False,0.577
2022/23,100049,Te Puke,SunGold,11,2023-03-13,17.65,16.1,True,0.342,C,90,False,0.082
2022/23,100049,Te Puke,SunGold,12,2023-03-20,16.89,16.1,True,0.174,D,90,False,0.082
2022/23,100049,Te Puke,SunGold,13,2023-03-27,16.87,16.1,True,0.17,D,90,False,0.082
2022/23,100049,Te Puke,SunGold,14,2023-04-03,17.39,16.1,True,0.284,C,90,False,0.082
2022/23,100049,Te Puke,SunGold,15,2023-04-10,17.3,16.1,True,0.265,C,90,False,0.082
2022/23,100049,Te Puke,SunGold,16,2023-04-17,17.23,16.1,True,0.249,C,90,False,0.082
2022/23,100049,Te Puke,SunGold,17,2023-04-24,17.2,16.1,True,0.243,C,90,False,0.082
2022/23,100049,Te Puke,SunGold,18,2023-05-01,16.94,16.1,True,0.185,D,90,False,0.082
2022/23,100049,Te Puke,SunGold,19,2023-05-08,16.08,16.1,False,0.0,F,90,False,0.082
2022/23,100049,Te Puke,SunGold,20,2023-05-15,16.48,16.1,True,0.084,D,90,False,0.082
2022/23,100049,Te Puke,SunGold,21,2023-05-22,17.11,16.1,True,0.223,C,90,False,0.082
2022/23,100049,Te Puke,SunGold,22,2023-05-29,16.7,16.1,True,0.132,D,90,False,0.082
2022/23,100049,Te Puke,SunGold,23,2023-06-05,16.28,16.1,True,0.04,D,90,False,0.082
2022/23,100049,Te Puke,SunGold,24,2023-06-12,15.87,16.1,False,0.0,F,90,False,0.082
2022/23,100049,Te Puke,SunGold,25,2023-06-19,14.55,16.1,False,0.0,F,90,False,0.082
2022/23,100049,Te Puke,SunGold,26,2023-06-26,16.02,16.1,False,0.0,F,90,False,0.082
2022/23,100050,Te Puke,Green,11,2023-03-13,16.59,15.5,True,0.242,C,90,True,-0.183
2022/23,100050,Te Puke,Green,12,2023-03-20,16.44,15.5,True,0.209,C,90,True,-0.183
2022/23,100050,Te Puke,Green,13,2023-03-27,15.64,15.5,True,0.031,D,90,True,-0.183
2022/23,100050,Te Puke,Green,14,2023-04-03,16.72,15.5,True,0.271,C,90,True,-0.183
2022/23,100050,Te Puke,Green,15,2023-04-10,16.46,15.5,True,0.213,C,90,True,-0.183
2022/23,100050,Te Puke,Green,16,2023-04-17,17.52,15.5,True,0.449,B,90,True,-0.183
2022/23,100050,Te Puke,Green,17,2023-04-24,15.62,15.5,True,0.027,D,90,True,-0.183
2022/23,100050,Te Puke,Green,18,2023-05-01,15.72,15.5,True,0.049,D,90,True,-0.183
2022/23,100050,Te Puke,Green,19,2023-05-08,16.33,15.5,True,0.184,D,90,True,-0.183
2022/23,100050,Te Puke,Green,20,2023-05-15,16.12,15.5,True,0.138,D,90,True,-0.183
2022/23,100050,Te Puke,Green,21,2023-05-22,15.22,15.5,False,0.0,F,90,True,-0.183
2022/23,100050,Te Puke,Green,22,2023-05-29,16.26,15.5,True,0.169,D,90,True,-0.183
2022/23,100050,Te Puke,Green,23,2023-06-05,15.79,15.5,True,0.064,D,90,True,-0.183
2022/23,100050,Te Puke,Green,24,2023-06-12,16.11,15.5,True,0.136,D,90,True,-0.183
2022/23,100050,Te Puke,Green,25,2023-06-19,15.46,15.5,False,0.0,F,90,True,-0.183
2022/23,100050,Te Puke,Green,26,2023-06-26,16.05,15.5,True,0.122,D,90,True,-0.183
2022/23,100051,Te Puke,SunGold,11,2023-03-13,17.64,16.1,True,0.34,C,90,False,0.229
2022/23,100051,Te Puke,SunGold,12,2023-03-20,17.55,16.1,True,0.32,C,90,False,0.229
2022/23,100051,Te Puke,SunGold,13,2023-03-27,17.83,16.1,True,0.381,C,90,False,0.229
2022/23,100051,Te Puke,SunGold,14,2023-04-03,16.94,16.1,True,0.185,D,90,False,0.229
2022/23,100051,Te Puke,SunGold,15,2023-04-10,18.26,16.1,True,0.476,B,90,False,0.229
2022/23,100051,Te Puke,SunGold,16,2023-04-17,16.55,16.1,True,0.099,D,90,False,0.229
2022/23,100051,Te Puke,SunGold,17,2023-04-24,17.68,16.1,True,0.348,C,90,False,0.229
2022/23,100051,Te Puke,SunGold,18,2023-05-01,17.39,16.1,True,0.284,C,90,False,0.229
2022/23,100051,Te Puke,SunGold,19,2023-05-08,16.78,16.1,True,0.15,D,90,False,0.229
2022/23,100051,Te Puke,SunGold,20,2023-05-15,17.07,16.1,True,0.214,C,90,False,0.229
2022/23,100051,Te Puke,SunGold,21,2023-05-22,16.51,16.1,True,0.09,D,90,False,0.229
2022/23,100051,Te Puke,SunGold,22,2023-05-29,16.62,16.1,True,0.115,D,90,False,0.229
2022/23,100051,Te Puke,SunGold,23,2023-06-05,16.63,16.1,True,0.117,D,90,False,0.229
2022/23,100051,Te Puke,SunGold,24,2023-06-12,16.48,16.1,True,0.084,D,90,False,0.229
2022/23,100051,Te Puke,SunGold,25,2023-06-19,17.26,16.1,True,0.256,C,90,False,0.229
2022/23,100051,Te Puke,SunGold,26,2023-06-26,16.28,16.1,True,0.04,D,90,False,0.229
2022/23,100052,Te Puke,SunGold,11,2023-03-13,16.5,16.1,True,0.088,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,12,2023-03-20,16.34,16.1,True,0.053,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,13,2023-03-27,16.21,16.1,True,0.024,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,14,2023-04-03,17.4,16.1,True,0.287,C,90,False,-0.027
2022/23,100052,Te Puke,SunGold,15,2023-04-10,17.33,16.1,True,0.271,C,90,False,-0.027
2022/23,100052,Te Puke,SunGold,16,2023-04-17,16.49,16.1,True,0.086,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,17,2023-04-24,16.15,16.1,True,0.011,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,18,2023-05-01,16.35,16.1,True,0.055,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,19,2023-05-08,16.73,16.1,True,0.139,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,20,2023-05-15,16.34,16.1,True,0.053,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,21,2023-05-22,17.17,16.1,True,0.236,C,90,False,-0.027
2022/23,100052,Te Puke,SunGold,22,2023-05-29,16.23,16.1,True,0.029,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,23,2023-06-05,16.72,16.1,True,0.137,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,24,2023-06-12,16.3,16.1,True,0.044,D,90,False,-0.027
2022/23,100052,Te Puke,SunGold,25,2023-06-19,16.09,16.1,False,0.0,F,90,False,-0.027
2022/23,100052,Te Puke,SunGold,26,2023-06-26,15.99,16.1,False,0.0,F,90,False,-0.027
2022/23,100053,Te Puke,Green,11,2023-03-13,16.85,15.5,True,0.3,C,90,False,-0.063
2022/23,100053,Te Puke,Green,12,2023-03-20,17.42,15.5,True,0.427,B,90,False,-0.063
2022/23,100053,Te Puke,Green,13,2023-03-27,16.26,15.5,True,0.169,D,90,False,-0.063
2022/23,100053,Te Puke,Green,14,2023-04-03,16.63,15.5,True,0.251,C,90,False,-0.063
2022/23,100053,Te Puke,Green,15,2023-04-10,17.66,15.5,True,0.48,B,90,False,-0.063
2022/23,100053,Te Puke,Green,16,2023-04-17,17.16,15.5,True,0.369,C,90,False,-0.063
2022/23,100053,Te Puke,Green,17,2023-04-24,16.16,15.5,True,0.147,D,90,False,-0.063
2022/23,100053,Te Puke,Green,18,2023-05-01,16.47,15.5,True,0.216,C,90,False,-0.063
2022/23,100053,Te Puke,Green,19,2023-05-08,16.0,15.5,True,0.111,D,90,False,-0.063
2022/23,100053,Te Puke,Green,20,2023-05-15,15.96,15.5,True,0.102,D,90,False,-0.063
2022/23,100053,Te Puke,Green,21,2023-05-22,16.47,15.5,True,0.216,C,90,False,-0.063
2022/23,100053,Te Puke,Green,22,2023-05-29,16.66,15.5,True,0.258,C,90,False,-0.063
2022/23,100053,Te Puke,Green,23,2023-06-05,16.63,15.5,True,0.251,C,90,False,-0.063
2022/23,100053,Te Puke,Green,24,2023-06-12,15.69,15.5,True,0.042,D,90,False,-0.063
2022/23,100053,Te Puke,Green,25,2023-06-19,16.27,15.5,True,0.171,D,90,False,-0.063
2022/23,100053,Te Puke,Green,26,2023-06-26,16.43,15.5,True,0.207,C,90,False,-0.063
2022/23,100054,Te Puke,SunGold,11,2023-03-13,16.84,16.1,True,0.163,D,90,False,0.141
2022/23,100054,Te Puke,SunGold,12,2023-03-20,16.67,16.1,True,0.126,D,90,False,0.141
2022/23,100054,Te Puke,SunGold,13,2023-03-27,16.84,16.1,True,0.163,D,90,False,0.141
2022/23,100054,Te Puke,SunGold,14,2023-04-03,18.36,16.1,True,0.498,B,90,False,0.141
2022/23,100054,Te Puke,SunGold,15,2023-04-10,17.2,16.1,True,0.243,C,90,False,0.141
2022/23,100054,Te Puke,SunGold,16,2023-04-17,16.55,16.1,True,0.099,D,90,False,0.141
2022/23,100054,Te Puke,SunGold,17,2023-04-24,17.51,16.1,True,0.311,C,90,False,0.141
2022/23,100054,Te Puke,SunGold,18,2023-05-01,17.16,16.1,True,0.234,C,90,False,0.141
